Transaction_ID,Date,Product_ID,Customer_ID,Payment_Method,Quantity,Selling_Price,Discount_Pct,Revenue,Customer_Rating
TXN104308,2023-11-10 12:54:57,P009,CU0011,UPI,2,36497.4,10.0,72994.8,5.0
TXN102266,2023-11-10 23:13:21,P016,CU0463,Credit Card,2,21942.08,3.0,43884.16,4.5
TXN102483,2023-11-11 00:03:31,P003,CU0331,UPI,2,58645.75,3.0,117291.5,3.5
TXN102072,2023-11-11 00:45:27,P004,CU0407,Credit Card,2,50767.12,0.0,101534.24,4.5
TXN101626,2023-11-11 23:22:12,P017,CU0085,Debit Card,5,27021.51,3.0,135107.55,2.0
TXN102551,2023-11-12 07:55:41,P008,CU0090,UPI,2,54513.11,3.0,109026.22,3.0
TXN104078,2023-11-12 15:50:46,P014,CU0106,Debit Card,1,16791.05,0.0,16791.05,3.0
TXN104354,2023-11-12 17:19:45,P013,CU0125,Credit Card,1,29526.65,0.0,29526.65,4.5
TXN103294,2023-11-12 21:02:34,P010,CU0136,Cash,2,20424.42,5.0,40848.84,4.5
TXN101179,2023-11-13 04:20:45,P005,CU0052,Cash,1,58571.41,5.0,58571.41,3.0
TXN103019,2023-11-13 08:33:57,P009,CU0017,Debit Card,5,46841.91,0.0,234209.55,4.0
TXN101567,2023-11-13 22:31:14,P012,CU0253,UPI,1,32034.11,0.0,32034.11,4.5
TXN102785,2023-11-14 00:22:11,P012,CU0376,Debit Card,2,27574.77,15.0,55149.54,3.5
TXN102345,2023-11-14 02:52:44,P003,CU0493,UPI,4,59399.47,15.0,237597.88,3.5
TXN101040,2023-11-14 12:23:00,P014,CU0328,Debit Card,1,14480.99,0.0,14480.99,4.5
TXN102954,2023-11-14 16:08:12,P002,CU0096,Debit Card,1,36524.3,3.0,36524.3,5.0
TXN100943,2023-11-14 20:15:47,P012,CU0076,UPI,1,21094.66,8.0,21094.66,3.5
TXN100346,2023-11-15 03:06:52,P001,CU0305,Cash,1,69336.82,3.0,69336.82,3.5
TXN100657,2023-11-15 09:46:38,P004,CU0403,UPI,2,36780.25,8.0,73560.5,1.5
TXN103932,2023-11-16 13:58:43,P014,CU0498,UPI,1,17308.48,10.0,17308.48,3.0
TXN104053,2023-11-16 21:30:09,P010,CU0255,Debit Card,2,43863.9,10.0,87727.8,4.5
TXN104203,2023-11-17 02:51:18,P015,CU0098,Credit Card,3,20645.28,0.0,61935.84,4.5
TXN102466,2023-11-17 07:40:18,P008,CU0373,Debit Card,2,29573.73,8.0,59147.46,3.5
TXN102822,2023-11-17 12:29:25,P007,CU0134,Debit Card,5,36506.51,10.0,182532.55,5.0
TXN103614,2023-11-17 16:27:30,P014,CU0282,Credit Card,1,32290.21,5.0,32290.21,2.5
TXN101953,2023-11-17 23:28:16,P013,CU0397,UPI,4,25145.86,5.0,100583.44,3.5
TXN102504,2023-11-18 06:54:40,P002,CU0402,Credit Card,4,59601.61,8.0,238406.44,4.0
TXN101780,2023-11-18 07:25:44,P011,CU0041,UPI,4,34921.65,15.0,139686.6,4.5
TXN102014,2023-11-18 09:14:30,P004,CU0301,Debit Card,2,46999.17,0.0,93998.34,3.5
TXN104439,2023-11-18 12:59:37,P010,CU0004,UPI,2,46915.89,0.0,93831.78,2.5
TXN101816,2023-11-19 01:34:43,P002,CU0433,Credit Card,1,39722.76,5.0,39722.76,3.0
TXN104430,2023-11-19 02:03:01,P013,CU0326,Cash,3,31136.18,0.0,93408.54,4.5
TXN100501,2023-11-19 06:19:22,P001,CU0429,Debit Card,4,64276.06,8.0,257104.24,2.0
TXN103826,2023-11-19 23:08:17,P013,CU0306,Credit Card,3,28525.8,0.0,85577.4,4.0
TXN101977,2023-11-20 05:51:21,P004,CU0400,Credit Card,1,70897.62,0.0,70897.62,4.0
TXN100045,2023-11-20 14:10:49,P008,CU0232,Credit Card,2,34179.38,5.0,68358.76,4.0
TXN103340,2023-11-20 17:46:43,P003,CU0140,Credit Card,5,49130.88,10.0,245654.4,3.5
TXN100676,2023-11-20 21:53:13,P003,CU0169,UPI,3,40492.56,0.0,121477.68,3.5
TXN102793,2023-11-21 09:14:58,P001,CU0120,Credit Card,1,56276.95,5.0,56276.95,2.5
TXN101634,2023-11-21 14:33:53,P004,CU0047,Debit Card,1,30302.5,0.0,30302.5,3.5
TXN100441,2023-11-22 05:55:47,P007,CU0099,Cash,5,26332.55,8.0,131662.75,4.0
TXN102280,2023-11-22 11:33:42,P013,CU0066,UPI,1,27672.55,5.0,27672.55,2.0
TXN104376,2023-11-23 00:04:15,P005,CU0249,Credit Card,2,19766.44,3.0,39532.88,4.5
TXN103552,2023-11-23 11:19:56,P015,CU0336,Cash,3,20073.84,15.0,60221.52,3.5
TXN100376,2023-11-23 15:54:08,P009,CU0332,UPI,1,41671.13,3.0,41671.13,2.5
TXN102124,2023-11-23 23:52:19,P001,CU0478,Credit Card,1,44949.04,0.0,44949.04,3.5
TXN100798,2023-11-24 00:22:27,P006,CU0431,Credit Card,1,58731.26,5.0,58731.26,4.5
TXN102788,2023-11-24 05:00:07,P003,CU0100,Credit Card,1,59225.81,8.0,59225.81,3.5
TXN101552,2023-11-24 07:53:59,P011,CU0424,UPI,1,47674.1,0.0,47674.1,4.5
TXN103027,2023-11-24 09:10:20,P003,CU0150,Credit Card,2,54757.59,3.0,109515.18,3.5
TXN104128,2023-11-24 13:24:44,P006,CU0411,Credit Card,1,19267.77,0.0,19267.77,5.0
TXN100951,2023-11-24 14:11:15,P017,CU0450,Cash,1,20691.63,0.0,20691.63,3.5
TXN102700,2023-11-24 20:44:05,P013,CU0137,Credit Card,1,24260.1,5.0,24260.1,5.0
TXN102207,2023-11-24 21:13:51,P002,CU0494,UPI,3,36834.09,8.0,110502.27,4.5
TXN102179,2023-11-24 23:04:59,P014,CU0319,Cash,2,31272.87,0.0,62545.74,4.0
TXN100066,2023-11-25 03:29:47,P015,CU0348,Cash,4,11721.55,0.0,46886.2,3.5
TXN101801,2023-11-25 06:12:14,P011,CU0252,UPI,2,32218.94,10.0,64437.88,2.5
TXN104001,2023-11-25 07:02:43,P010,CU0346,Debit Card,5,20055.45,3.0,100277.25,4.0
TXN101908,2023-11-25 07:49:01,P002,CU0252,Credit Card,3,57338.63,5.0,172015.89,5.0
TXN102365,2023-11-25 11:18:00,P009,CU0389,Credit Card,2,45942.43,3.0,91884.86,4.0
TXN100539,2023-11-25 14:44:00,P010,CU0346,Debit Card,3,35677.97,0.0,107033.91,3.0
TXN100521,2023-11-25 16:00:21,P005,CU0176,UPI,3,24876.82,15.0,74630.46,4.5
TXN101339,2023-11-25 21:02:09,P009,CU0197,Cash,1,18979.62,10.0,18979.62,3.0
TXN101249,2023-11-26 20:14:16,P009,CU0473,Credit Card,1,16942.96,8.0,16942.96,4.0
TXN104227,2023-11-26 22:57:52,P004,CU0118,Credit Card,2,70963.19,0.0,141926.38,4.0
TXN100565,2023-11-26 23:00:13,P013,CU0253,Credit Card,1,19087.7,5.0,19087.7,4.0
TXN102135,2023-11-27 22:26:43,P003,CU0228,UPI,3,73851.33,0.0,221553.99,4.0
TXN103564,2023-11-28 20:11:40,P002,CU0224,UPI,2,59335.16,5.0,118670.32,3.0
TXN103907,2023-11-29 06:58:43,P004,CU0334,Debit Card,1,49256.35,0.0,49256.35,3.0
TXN102923,2023-11-29 08:18:44,P008,CU0188,Cash,1,47100.78,5.0,47100.78,2.5
TXN102836,2023-11-29 12:46:05,P005,CU0099,UPI,3,40635.87,5.0,121907.61,3.0
TXN102048,2023-11-29 15:23:41,P012,CU0181,Credit Card,2,18980.42,0.0,37960.84,4.0
TXN103778,2023-11-29 15:54:38,P004,CU0489,Credit Card,1,29334.06,5.0,29334.06,3.5
TXN101754,2023-11-30 22:26:30,P008,CU0097,Debit Card,2,62152.43,0.0,124304.86,4.0
TXN104017,2023-11-30 23:47:35,P011,CU0362,UPI,2,45874.08,8.0,91748.16,2.5
TXN103092,2023-12-01 18:01:11,P013,CU0237,UPI,2,25192.43,0.0,50384.86,3.5
TXN100494,2023-12-01 22:55:39,P006,CU0430,Credit Card,4,37440.95,5.0,149763.8,4.5
TXN100352,2023-12-02 20:05:13,P014,CU0135,Cash,3,16945.9,0.0,50837.7,2.0
TXN102975,2023-12-02 22:34:32,P013,CU0489,Debit Card,2,25017.4,0.0,50034.8,4.0
TXN103629,2023-12-03 14:24:24,P002,CU0086,Cash,2,49307.21,8.0,98614.42,3.0
TXN101546,2023-12-03 21:52:50,P013,CU0359,Debit Card,2,17540.17,10.0,35080.34,5.0
TXN103925,2023-12-03 22:56:59,P003,CU0137,Debit Card,3,57790.78,5.0,173372.34,4.0
TXN101701,2023-12-04 04:46:53,P013,CU0452,Debit Card,1,22795.35,5.0,22795.35,2.0
TXN100107,2023-12-04 18:04:04,P016,CU0111,Debit Card,3,10346.96,0.0,31040.88,4.0
TXN102673,2023-12-05 09:08:20,P005,CU0325,UPI,1,21045.88,5.0,21045.88,1.0
TXN103890,2023-12-05 20:13:11,P002,CU0199,Cash,1,43098.11,5.0,43098.11,2.0
TXN104342,2023-12-05 20:23:43,P007,CU0114,Credit Card,1,45799.06,3.0,45799.06,3.5
TXN100855,2023-12-06 06:08:45,P007,CU0221,Cash,2,21635.17,0.0,43270.34,4.0
TXN103632,2023-12-07 15:16:13,P004,CU0211,UPI,2,62037.86,3.0,124075.72,4.0
TXN103383,2023-12-07 20:44:43,P010,CU0147,UPI,1,36565.76,0.0,36565.76,3.0
TXN103241,2023-12-07 23:19:13,P007,CU0305,Cash,1,63064.39,0.0,63064.39,3.0
TXN101880,2023-12-08 01:48:35,P001,CU0359,UPI,1,51532.66,0.0,51532.66,3.5
TXN104327,2023-12-08 13:13:16,P003,CU0418,Credit Card,4,32586.84,5.0,130347.36,3.5
TXN103428,2023-12-09 03:28:29,P014,CU0057,UPI,5,29292.28,3.0,146461.4,4.0
TXN104037,2023-12-09 06:04:09,P014,CU0153,UPI,1,13750.75,0.0,13750.75,4.5
TXN103096,2023-12-09 15:59:24,P012,CU0226,UPI,2,28585.0,8.0,57170.0,3.0
TXN103209,2023-12-09 21:04:58,P005,CU0366,Debit Card,1,26317.93,10.0,26317.93,4.5
TXN100850,2023-12-10 09:05:44,P016,CU0040,UPI,2,12915.26,0.0,25830.52,4.5
TXN102900,2023-12-10 19:04:16,P008,CU0116,Cash,3,22262.69,0.0,66788.07,3.5
TXN100773,2023-12-10 20:15:15,P012,CU0150,Credit Card,2,13202.08,0.0,26404.16,4.5
TXN103767,2023-12-11 06:16:36,P006,CU0464,UPI,1,51834.84,0.0,51834.84,4.0
TXN100617,2023-12-11 15:41:11,P003,CU0473,UPI,3,74273.05,0.0,222819.15,3.0
TXN103192,2023-12-11 16:58:57,P003,CU0410,Credit Card,3,54992.87,3.0,164978.61,3.5
TXN103476,2023-12-12 12:14:16,P009,CU0056,Debit Card,2,19812.71,8.0,39625.42,2.5
TXN100025,2023-12-12 12:54:19,P015,CU0030,UPI,1,18560.23,5.0,18560.23,3.0
TXN102722,2023-12-12 14:38:30,P010,CU0396,Credit Card,1,19752.3,15.0,19752.3,4.5
TXN100018,2023-12-12 19:56:55,P003,CU0016,Cash,3,40332.25,5.0,120996.75,5.0
TXN104088,2023-12-12 23:43:25,P003,CU0014,UPI,1,40016.87,3.0,40016.87,3.0
TXN102073,2023-12-14 02:55:54,P016,CU0056,Credit Card,2,15214.29,15.0,30428.58,4.5
TXN100953,2023-12-14 11:49:02,P010,CU0420,UPI,4,26237.07,5.0,104948.28,4.0
TXN101658,2023-12-15 02:45:27,P005,CU0386,UPI,3,44338.07,5.0,133014.21,3.0
TXN102585,2023-12-15 09:36:31,P008,CU0166,UPI,2,29872.91,5.0,59745.82,3.0
TXN102312,2023-12-15 10:17:20,P007,CU0076,Cash,2,56591.2,10.0,113182.4,3.0
TXN102611,2023-12-16 03:11:38,P006,CU0275,Credit Card,2,29036.23,8.0,58072.46,3.5
TXN101093,2023-12-16 15:58:35,P016,CU0358,UPI,1,19677.15,5.0,19677.15,4.0
TXN100949,2023-12-16 19:13:52,P014,CU0390,UPI,1,14969.48,0.0,14969.48,5.0
TXN102976,2023-12-17 04:37:03,P015,CU0036,UPI,1,27859.28,0.0,27859.28,4.0
TXN101252,2023-12-17 04:56:47,P016,CU0207,UPI,1,22876.15,5.0,22876.15,4.0
TXN104104,2023-12-17 12:48:00,P001,CU0083,UPI,1,33890.63,8.0,33890.63,4.0
TXN102968,2023-12-17 19:01:25,P016,CU0250,Cash,1,22351.71,10.0,22351.71,3.0
TXN102805,2023-12-17 23:25:53,P014,CU0392,Debit Card,1,11766.01,3.0,11766.01,3.5
TXN104338,2023-12-19 15:32:14,P015,CU0404,Debit Card,1,19043.42,8.0,19043.42,4.5
TXN102284,2023-12-20 01:27:51,P017,CU0110,Credit Card,2,21137.3,0.0,42274.6,4.0
TXN100140,2023-12-20 06:30:43,P006,CU0057,Credit Card,2,52466.32,10.0,104932.64,4.0
TXN102509,2023-12-20 13:09:12,P004,CU0069,Debit Card,2,69895.74,5.0,139791.48,3.0
TXN101207,2023-12-21 01:56:21,P002,CU0363,UPI,2,65015.11,8.0,130030.22,4.5
TXN104231,2023-12-21 05:19:15,P001,CU0219,Credit Card,3,46694.54,5.0,140083.62,4.0
TXN102057,2023-12-23 10:46:43,P014,CU0375,Debit Card,3,13279.86,8.0,39839.58,4.0
TXN101053,2023-12-23 11:52:59,P014,CU0194,Debit Card,1,17599.23,0.0,17599.23,2.5
TXN102133,2023-12-23 15:42:11,P007,CU0450,Debit Card,3,40610.1,0.0,121830.3,5.0
TXN101004,2023-12-23 18:46:13,P006,CU0476,Cash,2,43227.54,5.0,86455.08,5.0
TXN100043,2023-12-23 18:58:51,P004,CU0176,Debit Card,2,56661.77,8.0,113323.54,3.5
TXN100819,2023-12-23 22:41:30,P011,CU0182,Debit Card,2,25533.99,5.0,51067.98,3.5
TXN100413,2023-12-24 02:18:11,P001,CU0091,UPI,1,69794.62,5.0,69794.62,3.0
TXN100651,2023-12-25 12:47:12,P001,CU0104,UPI,1,55141.85,8.0,55141.85,3.0
TXN100948,2023-12-25 13:47:25,P017,CU0124,Debit Card,1,17777.28,0.0,17777.28,4.0
TXN102148,2023-12-25 22:49:27,P010,CU0221,Credit Card,2,26735.52,0.0,53471.04,2.0
TXN101428,2023-12-26 08:49:17,P008,CU0117,Credit Card,1,61266.62,3.0,61266.62,3.5
TXN103880,2023-12-26 13:43:01,P006,CU0089,Debit Card,1,29024.59,8.0,29024.59,2.5
TXN100870,2023-12-26 16:58:17,P004,CU0026,Debit Card,2,31095.55,0.0,62191.1,4.0
TXN102958,2023-12-27 17:41:11,P005,CU0147,Credit Card,1,29043.15,0.0,29043.15,4.0
TXN101456,2023-12-28 00:43:10,P014,CU0011,Credit Card,3,25427.17,0.0,76281.51,4.0
TXN104352,2023-12-29 01:54:49,P003,CU0082,Debit Card,2,60157.11,3.0,120314.22,3.5
TXN100273,2023-12-29 13:03:37,P009,CU0249,Debit Card,4,29674.02,8.0,118696.08,3.5
TXN103693,2023-12-29 21:09:55,P016,CU0200,Debit Card,2,25112.71,0.0,50225.42,3.5
TXN101543,2023-12-31 04:02:27,P008,CU0079,UPI,1,51310.97,8.0,51310.97,5.0
TXN103330,2023-12-31 05:59:58,P008,CU0107,Cash,2,16365.6,10.0,32731.2,3.5
TXN103799,2023-12-31 07:58:12,P007,CU0334,Debit Card,2,44578.46,0.0,89156.92,4.0
TXN104225,2023-12-31 08:30:44,P008,CU0317,Credit Card,1,57037.81,5.0,57037.81,4.5
TXN100013,2023-12-31 08:48:57,P003,CU0483,UPI,2,32430.22,0.0,64860.44,4.0
TXN103406,2023-12-31 11:35:16,P017,CU0154,Credit Card,5,15798.67,8.0,78993.35,4.0
TXN100392,2023-12-31 18:40:01,P015,CU0155,Credit Card,1,11094.63,3.0,11094.63,5.0
TXN103635,2023-12-31 23:06:42,P017,CU0169,Cash,1,14449.25,3.0,14449.25,4.0
TXN101855,2024-01-01 04:27:23,P002,CU0117,Debit Card,1,40707.55,8.0,40707.55,3.0
TXN102726,2024-01-01 05:06:51,P012,CU0201,UPI,2,33835.54,0.0,67671.08,3.0
TXN100360,2024-01-01 08:41:10,P001,CU0192,Credit Card,1,35845.28,5.0,35845.28,2.5
TXN102806,2024-01-02 07:54:40,P010,CU0349,UPI,2,36460.25,0.0,72920.5,4.0
TXN100563,2024-01-02 22:54:31,P004,CU0148,Cash,1,36857.11,5.0,36857.11,3.0
TXN100200,2024-01-03 01:25:39,P010,CU0018,Credit Card,1,35054.6,8.0,35054.6,5.0
TXN104344,2024-01-03 03:19:38,P015,CU0252,Credit Card,2,18655.87,0.0,37311.74,3.0
TXN100692,2024-01-03 08:58:07,P003,CU0060,Cash,1,51470.26,3.0,51470.26,2.0
TXN100206,2024-01-04 12:56:14,P013,CU0209,UPI,2,18647.9,5.0,37295.8,2.0
TXN103947,2024-01-04 14:49:57,P009,CU0042,UPI,1,42459.41,0.0,42459.41,4.0
TXN102659,2024-01-05 08:45:48,P004,CU0476,Credit Card,3,47185.34,8.0,141556.02,3.0
TXN100282,2024-01-05 12:03:52,P010,CU0362,Credit Card,2,35057.02,8.0,70114.04,4.5
TXN104422,2024-01-06 12:37:31,P015,CU0251,UPI,2,24228.58,0.0,48457.16,4.5
TXN101083,2024-01-07 01:29:53,P003,CU0206,Debit Card,5,60910.42,3.0,304552.1,3.0
TXN101320,2024-01-07 13:46:39,P017,CU0341,UPI,1,23520.71,8.0,23520.71,4.0
TXN104032,2024-01-07 16:18:33,P017,CU0413,Credit Card,1,15212.9,0.0,15212.9,4.5
TXN103059,2024-01-07 23:33:10,P014,CU0040,UPI,3,32728.08,5.0,98184.24,5.0
TXN100470,2024-01-08 06:31:21,P002,CU0266,Credit Card,4,35751.99,10.0,143007.96,2.5
TXN103374,2024-01-08 15:19:55,P017,CU0389,Credit Card,4,29066.03,0.0,116264.12,4.0
TXN104397,2024-01-09 06:26:30,P010,CU0077,UPI,1,34366.49,5.0,34366.49,4.5
TXN101511,2024-01-09 19:56:39,P016,CU0101,Credit Card,1,18588.89,8.0,18588.89,3.5
TXN102640,2024-01-09 23:25:23,P002,CU0029,UPI,1,50443.38,15.0,50443.38,4.0
TXN100062,2024-01-10 02:52:56,P015,CU0383,Debit Card,5,16503.83,0.0,82519.15,4.0
TXN103449,2024-01-10 03:39:31,P003,CU0025,UPI,2,54930.63,8.0,109861.26,3.5
TXN104410,2024-01-10 05:34:47,P015,CU0161,UPI,1,20940.84,10.0,20940.84,2.0
TXN101212,2024-01-10 09:13:21,P011,CU0381,Debit Card,2,44514.38,0.0,89028.76,4.0
TXN104407,2024-01-10 16:03:08,P010,CU0140,Debit Card,2,29929.91,10.0,59859.82,5.0
TXN102407,2024-01-10 19:22:43,P002,CU0172,Debit Card,2,55232.73,10.0,110465.46,4.5
TXN101322,2024-01-11 01:56:12,P007,CU0285,UPI,2,46548.78,5.0,93097.56,3.5
TXN102915,2024-01-11 02:42:29,P007,CU0326,UPI,1,28789.3,3.0,28789.3,4.0
TXN101847,2024-01-11 06:40:48,P006,CU0484,Credit Card,1,28036.18,5.0,28036.18,4.0
TXN103436,2024-01-11 07:23:35,P003,CU0008,Cash,1,69271.26,5.0,69271.26,2.0
TXN102974,2024-01-11 09:55:04,P014,CU0453,UPI,2,18293.27,10.0,36586.54,3.5
TXN100920,2024-01-11 19:29:34,P007,CU0354,UPI,1,24312.86,8.0,24312.86,4.0
TXN103303,2024-01-12 01:07:35,P007,CU0176,Cash,2,49598.56,0.0,99197.12,3.5
TXN104269,2024-01-12 06:59:27,P005,CU0323,Cash,1,64649.07,0.0,64649.07,3.0
TXN101368,2024-01-12 09:44:09,P001,CU0268,UPI,4,31230.43,0.0,124921.72,3.5
TXN104375,2024-01-12 11:17:09,P002,CU0432,Cash,4,37016.98,15.0,148067.92,2.5
TXN102274,2024-01-13 02:55:20,P005,CU0373,UPI,1,45305.27,10.0,45305.27,3.5
TXN103827,2024-01-14 04:24:37,P004,CU0481,UPI,3,31475.25,10.0,94425.75,3.0
TXN103996,2024-01-14 14:16:52,P008,CU0384,UPI,1,53192.02,0.0,53192.02,3.0
TXN101815,2024-01-14 14:53:45,P005,CU0357,UPI,5,55677.96,3.0,278389.8,3.0
TXN101160,2024-01-14 17:09:54,P002,CU0302,Debit Card,1,67242.97,0.0,67242.97,3.0
TXN100616,2024-01-15 15:19:00,P002,CU0147,Credit Card,5,40278.87,5.0,201394.35,4.0
TXN101703,2024-01-16 01:27:55,P012,CU0442,UPI,1,26803.03,10.0,26803.03,5.0
TXN102161,2024-01-16 03:58:10,P002,CU0293,Debit Card,2,58497.29,5.0,116994.58,5.0
TXN103283,2024-01-16 18:00:06,P009,CU0472,Credit Card,1,22587.73,3.0,22587.73,2.0
TXN102295,2024-01-17 08:25:57,P015,CU0124,Credit Card,1,17296.86,0.0,17296.86,4.5
TXN101914,2024-01-17 13:13:37,P009,CU0150,Debit Card,1,18107.9,10.0,18107.9,4.5
TXN104265,2024-01-17 19:05:07,P008,CU0116,Debit Card,1,24905.52,5.0,24905.52,3.5
TXN104007,2024-01-18 13:26:55,P016,CU0104,UPI,1,23070.42,5.0,23070.42,4.5
TXN102223,2024-01-19 01:45:14,P016,CU0365,UPI,2,29461.21,0.0,58922.42,5.0
TXN100963,2024-01-19 10:10:18,P017,CU0449,UPI,2,24636.63,0.0,49273.26,3.0
TXN100986,2024-01-19 15:34:31,P015,CU0167,Credit Card,2,21876.98,3.0,43753.96,4.0
TXN100702,2024-01-20 03:49:44,P016,CU0342,Debit Card,1,17642.69,0.0,17642.69,2.5
TXN101269,2024-01-20 14:27:57,P006,CU0130,UPI,1,47270.14,0.0,47270.14,3.0
TXN103660,2024-01-20 19:16:28,P008,CU0024,Cash,1,58687.65,3.0,58687.65,3.0
TXN102819,2024-01-20 21:17:49,P006,CU0118,Cash,1,44071.31,3.0,44071.31,3.0
TXN103279,2024-01-21 00:12:05,P016,CU0073,Cash,2,12475.36,0.0,24950.72,5.0
TXN104098,2024-01-21 04:32:45,P002,CU0257,Cash,2,59393.96,3.0,118787.92,4.0
TXN102495,2024-01-21 05:19:43,P010,CU0429,UPI,1,25801.81,0.0,25801.81,4.0
TXN101901,2024-01-21 20:17:54,P007,CU0471,UPI,1,38563.22,8.0,38563.22,4.5
TXN101142,2024-01-22 04:13:08,P009,CU0100,Credit Card,1,27830.43,10.0,27830.43,3.5
TXN101418,2024-01-22 09:00:42,P006,CU0145,UPI,1,34318.89,5.0,34318.89,2.5
TXN100792,2024-01-23 15:18:15,P008,CU0233,Debit Card,1,26285.62,3.0,26285.62,4.0
TXN101230,2024-01-23 23:13:31,P016,CU0370,Cash,3,21107.57,10.0,63322.71,3.0
TXN103431,2024-01-24 05:11:07,P003,CU0372,UPI,1,66146.41,0.0,66146.41,1.5
TXN102196,2024-01-24 05:38:02,P007,CU0330,Cash,1,57046.46,8.0,57046.46,4.0
TXN104414,2024-01-24 05:39:16,P010,CU0294,Credit Card,3,32338.41,3.0,97015.23,4.0
TXN104057,2024-01-24 08:23:02,P010,CU0408,Credit Card,1,31556.08,0.0,31556.08,3.0
TXN103069,2024-01-24 12:36:56,P016,CU0232,Credit Card,3,26930.23,3.0,80790.69,3.0
TXN101935,2024-01-25 04:09:51,P014,CU0252,UPI,4,19522.03,0.0,78088.12,3.5
TXN103695,2024-01-25 09:41:42,P006,CU0417,Credit Card,1,15973.0,15.0,15973.0,5.0
TXN101184,2024-01-25 19:00:28,P013,CU0053,Debit Card,1,16253.57,0.0,16253.57,5.0
TXN102254,2024-01-25 22:18:11,P003,CU0311,Debit Card,2,30110.77,0.0,60221.54,3.0
TXN102265,2024-01-26 07:29:05,P013,CU0003,UPI,3,29856.33,5.0,89568.99,4.5
TXN101445,2024-01-26 07:48:48,P013,CU0164,UPI,2,13419.46,10.0,26838.92,3.0
TXN100377,2024-01-26 11:39:02,P014,CU0188,UPI,2,16067.77,10.0,32135.54,4.0
TXN102547,2024-01-26 18:08:08,P009,CU0377,UPI,2,18698.85,0.0,37397.7,2.0
TXN100119,2024-01-26 22:11:15,P002,CU0447,Debit Card,1,62208.72,0.0,62208.72,2.0
TXN103497,2024-01-26 22:25:42,P004,CU0313,UPI,1,37034.87,0.0,37034.87,4.5
TXN102278,2024-01-27 01:28:07,P010,CU0091,Credit Card,2,30799.32,5.0,61598.64,4.0
TXN101719,2024-01-27 02:11:43,P007,CU0081,Debit Card,3,27700.13,5.0,83100.39,4.0
TXN102938,2024-01-28 06:49:58,P010,CU0385,Credit Card,1,34304.05,5.0,34304.05,5.0
TXN103332,2024-01-28 09:27:40,P014,CU0469,Cash,3,16465.59,5.0,49396.77,4.0
TXN100712,2024-01-28 10:29:31,P001,CU0158,Debit Card,1,33911.43,8.0,33911.43,4.0
TXN102945,2024-01-28 12:11:13,P006,CU0414,Credit Card,1,37607.72,8.0,37607.72,3.0
TXN101609,2024-01-29 00:52:59,P001,CU0377,Credit Card,4,51900.25,0.0,207601.0,4.0
TXN104190,2024-01-29 01:29:29,P017,CU0105,Debit Card,1,29780.94,0.0,29780.94,4.0
TXN102524,2024-01-29 03:53:56,P014,CU0407,Credit Card,1,30370.19,10.0,30370.19,3.0
TXN103683,2024-01-29 06:57:02,P007,CU0003,UPI,3,29637.16,5.0,88911.48,4.0
TXN100903,2024-01-29 07:20:07,P001,CU0307,UPI,2,67916.38,3.0,135832.76,3.5
TXN100276,2024-01-29 20:30:35,P016,CU0277,Debit Card,2,19596.4,5.0,39192.8,4.0
TXN101666,2024-01-30 09:54:56,P003,CU0352,Cash,3,56384.36,3.0,169153.08,3.0
TXN100762,2024-01-30 19:45:47,P011,CU0228,Debit Card,2,30039.54,8.0,60079.08,3.5
TXN103559,2024-01-30 23:48:06,P011,CU0463,UPI,1,46894.58,0.0,46894.58,3.5
TXN103467,2024-01-31 10:06:50,P004,CU0455,Debit Card,1,36202.88,5.0,36202.88,4.0
TXN103554,2024-01-31 13:47:48,P001,CU0090,Credit Card,4,69006.21,0.0,276024.84,3.5
TXN100703,2024-01-31 16:59:47,P015,CU0420,Cash,3,26570.85,0.0,79712.55,4.5
TXN102780,2024-01-31 22:47:52,P003,CU0147,UPI,3,55978.51,0.0,167935.53,4.0
TXN101499,2024-01-31 23:15:50,P008,CU0027,UPI,3,32447.8,0.0,97343.4,2.5
TXN102592,2024-02-01 09:06:49,P004,CU0238,Debit Card,1,33251.28,8.0,33251.28,3.5
TXN102348,2024-02-01 14:51:52,P006,CU0185,Debit Card,1,17356.39,5.0,17356.39,4.0
TXN101181,2024-02-02 03:45:42,P010,CU0170,Credit Card,4,23870.91,0.0,95483.64,2.5
TXN103818,2024-02-02 04:23:49,P009,CU0448,Credit Card,1,40555.9,5.0,40555.9,3.5
TXN103335,2024-02-02 07:25:37,P016,CU0063,Debit Card,2,13393.37,5.0,26786.74,4.0
TXN101989,2024-02-03 08:55:27,P009,CU0303,UPI,4,18022.09,0.0,72088.36,5.0
TXN104074,2024-02-03 09:19:43,P008,CU0148,UPI,1,21483.31,0.0,21483.31,3.5
TXN101587,2024-02-03 11:31:19,P008,CU0005,Cash,1,41084.05,3.0,41084.05,3.5
TXN104175,2024-02-03 23:46:57,P006,CU0265,UPI,2,50086.99,0.0,100173.98,3.5
TXN103770,2024-02-04 02:46:16,P002,CU0375,Cash,1,60376.78,0.0,60376.78,3.0
TXN102186,2024-02-04 04:53:44,P006,CU0179,Cash,2,50050.71,5.0,100101.42,3.0
TXN103805,2024-02-04 10:49:25,P014,CU0263,UPI,1,12503.12,0.0,12503.12,3.5
TXN102444,2024-02-04 11:35:17,P011,CU0420,Debit Card,2,40520.9,0.0,81041.8,3.5
